"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"3952","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:36:26","TRUE","9112","0",TRUE
"3953","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:36:18","TRUE","9112","0",TRUE
"3954","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:36:08","TRUE","9112","0",TRUE
"3955","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:35:55","TRUE","9112","0",TRUE
"3956","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:35:28","TRUE","9112","0",TRUE
"3957","@lottaboheme Yup. Shed be up and over. I use a tall baby/pet gate, then clip a big piece of card to it, salvaged f  ","0","2020-05-03 11:35:04","FALSE","0","1",FALSE
"3958","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:35:03","TRUE","9112","0",TRUE
"3959","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:34:57","TRUE","9112","0",TRUE
"3960","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:34:19","TRUE","9112","0",TRUE
"3961","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:33:56","TRUE","9112","0",TRUE
"3962","Aussybob: Rexona Men Antiperspirant Deodorant Stick Sport, 52ml $3.75 + Delivery ($0 with Prime/ $39 Spend) @ Amazo  ","0","2020-05-03 11:33:41","FALSE","1","0",FALSE
"3963","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:33:12","TRUE","9112","0",TRUE
"3964","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:33:05","TRUE","9112","0",TRUE
"3965","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:32:41","TRUE","9112","0",TRUE
"3966","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:32:10","TRUE","9112","0",TRUE
"3967","RT @Sifill_LDF: Now desperately needed bailout funds for the post office are being held hostage to Trumps demand that the USPS charge Amaz","-2","2020-05-03 11:31:53","TRUE","233","0",TRUE
"3968","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:30:10","TRUE","9112","0",TRUE
"3969","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:29:20","TRUE","9112","0",TRUE
"3970","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:28:45","TRUE","9112","0",TRUE
"3971","@tarsofts Amazon delivery charge got me feeling some type of way","0","2020-05-03 11:28:21","FALSE","0","0",FALSE
"3972","@RoyalMail waiting for 2 separate deliveries that have been despatched to me.  Advise from Amazon says maybe lost,  ","-1","2020-05-03 11:28:10","FALSE","0","1",FALSE
"3973","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:27:22","TRUE","9112","0",TRUE
"3974","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:26:56","TRUE","9112","0",TRUE
"3975","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:26:30","TRUE","9112","0",TRUE
"3976","@alexbloor @ao @jlandpartners @HughesDirect I've always been pleased with Hughes' delivery times. 9 out of 10 times  ","1","2020-05-03 11:26:25","FALSE","0","1",FALSE
"3977","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:26:22","TRUE","9112","0",TRUE
"3978","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:26:08","TRUE","9112","0",TRUE
"3979","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:25:59","TRUE","9112","0",TRUE
"3980","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:25:04","TRUE","9112","0",TRUE
"3981","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:23:15","TRUE","9112","0",TRUE
"3982","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:22:39","TRUE","9112","0",TRUE
"3983","@10043535_ We're sorry about the delivery wait and would like to help! To begin, has your order missed the expected  ","-1","2020-05-03 11:22:12","FALSE","0","0",FALSE
"3984","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:21:06","TRUE","9112","0",TRUE
"3985","@AspieMum Why ?? Maybe if Amazon weren't such slave drivers their delivery staff would have time to go . Also if th  ","-1","2020-05-03 11:19:50","FALSE","1","1",FALSE
"3986","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:19:39","TRUE","9112","0",TRUE
"3987","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:19:15","TRUE","9112","0",TRUE
"3988","RT @WSJ: Dont wait for a delayed Amazon delivery. Small businesses around the country are turning around orders, fast.","0","2020-05-03 11:19:01","TRUE","133","0",TRUE
"3989","RT @Couchclubtv1: 4k firestick with 12 months subscription 
69.99 with FREE next day delivery 
Dm for more details 
24hr free trials 
IPT","2","2020-05-03 11:18:59","TRUE","3","0",FALSE
"3990","@jackyote Were temporarily experiencing longer than usual delivery times, please wait three days after your delive  ","0","2020-05-03 11:18:43","FALSE","0","0",FALSE
"3991","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:17:48","TRUE","9112","0",TRUE
"3992","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:16:18","TRUE","9112","0",TRUE
"3993","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:16:12","TRUE","9112","0",TRUE
"3994","RT @FaydeEurope: Check out Regatta Originals Harrington Style Men's Didsbury Cotton Jacket Printed Polyester Taffeta Lining Navy XX-Large w","0","2020-05-03 11:15:53","TRUE","1","0",FALSE
"3995","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:15:52","TRUE","9112","0",TRUE
"3996","RT @Vicky_Walters: My paperback has arrived!! And its SO pretty!  If you fancy a copy, you can order it from The Book Depository with fre","2","2020-05-03 11:15:35","TRUE","10","0",TRUE
"3997","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:15:16","TRUE","9112","0",TRUE
"3998","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:14:43","TRUE","9112","0",TRUE
"3999","Amazon- estimated delivery by 05/05/20

Meanwhile 5th May-  ","0","2020-05-03 11:13:44","FALSE","0","2",FALSE
"4000","@JeffBezos Hey Jeff, Amazon might be working good all over the world, but sadly in India, amazon is working like a  ","1","2020-05-03 11:13:27","FALSE","0","0",FALSE
"4001","RT @Vicky_Walters: My paperback has arrived!! And its SO pretty!  If you fancy a copy, you can order it from The Book Depository with fre","2","2020-05-03 11:13:09","TRUE","10","0",TRUE
"4002","Amazon, Flipkart non-essential delivery begins tomorrow

The latest guidelines from the Ministry of Home Affairs (M  ","0","2020-05-03 11:12:27","FALSE","0","1",FALSE
"4003","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:12:20","TRUE","9112","0",TRUE
"4004","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:11:49","TRUE","9112","0",TRUE
"4005","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:11:23","TRUE","9112","0",TRUE
"4006","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:09:43","TRUE","9112","0",TRUE
"4007","RT @MemesAndVids: No one: 

Amazon Prime Delivery Drivers:
  ","0","2020-05-03 11:09:34","TRUE","52","0",TRUE
"4008","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:08:52","TRUE","9112","0",TRUE
"4009","Para los que  compra por delivery:
Heres How Amazon Says You Should Handle Packages to Prevent the Spread of Coron  ","0","2020-05-03 11:08:45","FALSE","0","0",FALSE
"4010","amazon fresh finally has delivery time slots in my area &amp; i was finally able to order stronger coffee. i mean the f  ","2","2020-05-03 11:08:27","FALSE","0","1",FALSE
"4011","RT @MARC_Inc0224: THE HARDCOVER BOOK OF PLAGUE OF CORRUPTION WILL BE RESTOCKED ANYDAY NOW! Per Amazon: Order now and we'll deliver when ava","-1","2020-05-03 11:06:56","TRUE","12","0",TRUE
"4012","when amazon ships something faster than your original expected delivery date is a vibe ","1","2020-05-03 11:06:23","FALSE","0","3",FALSE
"4013","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:06:01","TRUE","9112","0",TRUE
"4014","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:05:25","TRUE","9112","0",TRUE
"4015","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:05:12","TRUE","9112","0",TRUE
"4016","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:05:09","TRUE","9112","0",TRUE
"4017","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:04:53","TRUE","9112","0",TRUE
"4018","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:04:15","TRUE","9112","0",TRUE
"4019","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:03:59","TRUE","9112","0",TRUE
"4020","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:03:42","TRUE","9112","0",TRUE
"4021","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:03:31","TRUE","9112","0",TRUE
"4022","Honestly just ordering stuff from amazon now coz the delivery is a nice curveball to the average day.","1","2020-05-03 11:03:07","FALSE","0","0",FALSE
"4023","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:02:52","TRUE","9112","0",TRUE
"4024","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:02:39","TRUE","9112","0",TRUE
"4025","Hello amazon prime. Yes hi, thanks for all you do. Wondering if I can change the delivery date for those torpedos.  ","0","2020-05-03 11:02:14","FALSE","0","0",FALSE
"4026","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:01:23","TRUE","9112","0",TRUE
"4027","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:01:13","TRUE","9112","0",TRUE
"4028","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:00:54","TRUE","9112","0",TRUE
"4029","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 11:00:13","TRUE","9112","0",TRUE
"4030","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:59:15","TRUE","9112","0",TRUE
"4031","Check out Regatta Originals Harrington Style Men's Didsbury Cotton Jacket Printed Polyester Taffeta Lining Navy XX-  ","0","2020-05-03 10:59:03","FALSE","1","0",FALSE
"4032","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:59:01","TRUE","9112","0",TRUE
"4033","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:58:50","TRUE","9112","0",TRUE
"4034","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:58:02","TRUE","9112","0",TRUE
"4035","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:58:00","TRUE","9112","0",TRUE
"4036","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:55:51","TRUE","9112","0",TRUE
"4037","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:55:48","TRUE","9112","0",TRUE
"4038","Amazon always trying to squeeze another 10 for faster delivery and That shit fake!! Lmao i never payed extra for i  ","-1","2020-05-03 10:55:20","FALSE","0","1",FALSE
"4039","RT @MemesAndVids: No one: 

Amazon Prime Delivery Drivers:
  ","0","2020-05-03 10:54:37","TRUE","52","0",TRUE
"4040","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:54:28","TRUE","9112","0",TRUE
"4041","@barbrady1 @Hermesparcels @amazon @holland_barrett Been there mate, I know exactly what youre going through.
If I  ","0","2020-05-03 10:53:10","FALSE","0","3",FALSE
"4042","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:53:07","TRUE","9112","0",TRUE
"4043","@AmazonHelp @JeffBezos @AmitAgarwal @amazonIN @amazon Is this the way your team support ? Isn't it your team's resp  ","1","2020-05-03 10:52:01","FALSE","0","0",FALSE
"4044","Turns out there IS post on Sundays after all (albeit a delivery from Amazon)!  lockdownuk lockdownlife  ","0","2020-05-03 10:51:44","FALSE","0","1",FALSE
"4045","Freshly shaved legs for when the Amazon delivery driver delivers my bicarbonate of soda...gotta keep standards up","0","2020-05-03 10:51:30","FALSE","0","16",FALSE
"4046","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:50:55","TRUE","9112","0",TRUE
"4047","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:48:14","TRUE","9112","0",TRUE
"4048","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:48:10","TRUE","9112","0",TRUE
"4049","RT @Sifill_LDF: Now desperately needed bailout funds for the post office are being held hostage to Trumps demand that the USPS charge Amaz","-2","2020-05-03 10:47:57","TRUE","233","0",TRUE
"4050","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:47:46","TRUE","16","0",TRUE
"4051","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:47:35","TRUE","9112","0",TRUE
"4052","@susannareid100 Know you're into testing. Got mine &amp; did test. Had to register with courier to pick up next day &amp; t  ","0","2020-05-03 10:47:16","FALSE","0","0",FALSE
"4053","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:46:56","TRUE","9112","0",TRUE
"4054","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:46:06","TRUE","9112","0",TRUE
"4055","The Amazon delivery guy is gonna be cursing my name. 1 item Thursday, a big box on Friday and 1 item today. All from the same order ","0","2020-05-03 10:45:58","FALSE","0","0",FALSE
"4056","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:45:47","TRUE","9112","0",TRUE
"4057","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:45:23","TRUE","9112","0",TRUE
"4058","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:43:22","TRUE","9112","0",TRUE
"4059","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:43:19","TRUE","9112","0",TRUE
"4060","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:43:09","TRUE","9112","0",TRUE
"4061","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:42:35","TRUE","9112","0",TRUE
"4062","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:41:40","TRUE","9112","0",TRUE
"4063","Hay @Hermesparcels why cant you be more like @amazon I mean delivery wise......as in on time and not too much bull. Any ideas?","1","2020-05-03 10:41:07","FALSE","0","1",FALSE
"4064","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:40:59","TRUE","9112","0",TRUE
"4065","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:40:40","TRUE","9112","0",TRUE
"4066","@LuukLuke @BUDWATCHER2 @FrenchGaymer @SteveMuscleFam @Pollas_lefa2 @LuKaneswaran3 @xxx_men_pt @ursaonegro  ","0","2020-05-03 10:40:32","FALSE","0","3",FALSE
"4067","Amazon just sent me a delivery date for my PC Case and Ive honestly never felt more hype, but also just done waiting. ","-1","2020-05-03 10:39:47","FALSE","0","5",FALSE
"4068","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:39:43","TRUE","9112","0",TRUE
"4069","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:39:12","TRUE","9112","0",TRUE
"4070","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:39:03","TRUE","9112","0",TRUE
"4071","Flipkart Amazon E-commerce SALE &amp; DELIVERY  kab START hoga? Non-essential Q&amp;A | LockDown Update SM | Link:  ","0","2020-05-03 10:39:03","FALSE","0","0",FALSE
"4072","@amazonIN your seller cloudtail India selling same product last weekwith 2 day delivery. I wonder why they are not  ","1","2020-05-03 10:38:00","FALSE","0","0",FALSE
"4073","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:37:50","TRUE","9112","0",TRUE
"4074","RT @MemesAndVids: No one: 

Amazon Prime Delivery Drivers:
  ","0","2020-05-03 10:37:28","TRUE","52","0",TRUE
"4075","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:36:04","TRUE","9112","0",TRUE
"4076","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:35:58","TRUE","9112","0",TRUE
"4077","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:35:39","TRUE","9112","0",TRUE
"4078","RT @Vicky_Walters: My paperback has arrived!! And its SO pretty!  If you fancy a copy, you can order it from The Book Depository with fre","2","2020-05-03 10:35:38","TRUE","10","0",TRUE
"4079","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:35:35","TRUE","9112","0",TRUE
"4080","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:35:26","TRUE","9112","0",TRUE
"4081","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:34:54","TRUE","9112","0",TRUE
"4082","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:34:50","TRUE","9112","0",TRUE
"4083","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:34:17","TRUE","9112","0",TRUE
"4084","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:32:29","TRUE","9112","0",TRUE
"4085","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:31:43","TRUE","9112","0",TRUE
"4086","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:31:36","TRUE","9112","0",TRUE
"4087","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:30:39","TRUE","9112","0",TRUE
"4088","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:29:36","TRUE","9112","0",TRUE
"4089","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:29:31","TRUE","9112","0",TRUE
"4090","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:29:04","TRUE","9112","0",TRUE
"4091","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:28:55","TRUE","9112","0",TRUE
"4092","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:28:30","TRUE","9112","0",TRUE
"4093","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:28:03","TRUE","16","0",TRUE
"4094","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:27:48","TRUE","9112","0",TRUE
"4095","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:27:31","TRUE","16","0",TRUE
"4096","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:27:16","TRUE","9112","0",TRUE
"4097","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:27:15","TRUE","9112","0",TRUE
"4098","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:27:09","TRUE","9112","0",TRUE
"4099","@Madz_Grant @YouGov We have amazon, we have Netflix, we have home delivery. If I can use my money well then I can p  ","1","2020-05-03 10:25:44","FALSE","0","0",FALSE
"4100","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:25:04","TRUE","9112","0",TRUE
"4101","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:24:39","TRUE","9112","0",TRUE
"4102","RT @Vicky_Walters: My paperback has arrived!! And its SO pretty!  If you fancy a copy, you can order it from The Book Depository with fre","2","2020-05-03 10:24:11","TRUE","10","0",TRUE
"4103","@dannydenhard Amazon Prime Now is a looming threat to all this... they do do (or trialled...?) restaurant delivery  ","-1","2020-05-03 10:23:46","FALSE","0","0",FALSE
"4104","@pandithariojha @sagarikaghose @PenguinIndia Hi Hari hope you safe and well in this time of confinement. I agreed 1  ","2","2020-05-03 10:22:56","FALSE","0","0",FALSE
"4105","@BeyondBex Pls be patient. I'm not amazon instant delivery. Will get back to you when I am able...I'm not a fan of impatience.","0","2020-05-03 10:22:51","FALSE","0","0",FALSE
"4106","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:22:20","TRUE","9112","0",TRUE
"4107","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:22:08","TRUE","9112","0",TRUE
"4108","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:21:06","TRUE","9112","0",TRUE
"4109","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:20:57","TRUE","9112","0",TRUE
"4110","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:19:35","TRUE","9112","0",TRUE
"4111","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:19:12","TRUE","9112","0",TRUE
"4112","RT @Vicky_Walters: My paperback has arrived!! And its SO pretty!  If you fancy a copy, you can order it from The Book Depository with fre","2","2020-05-03 10:18:43","TRUE","10","0",TRUE
"4113","@Peter_Barrett13 Were temporarily experiencing longer than usual delivery times, please wait three days after your  ","0","2020-05-03 10:18:37","FALSE","0","0",FALSE
"4114","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:18:29","TRUE","9112","0",TRUE
"4115","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:18:10","TRUE","9112","0",TRUE
"4116","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:17:14","TRUE","9112","0",TRUE
"4117","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:16:50","TRUE","9112","0",TRUE
"4118","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:16:30","TRUE","9112","0",TRUE
"4119","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:16:06","TRUE","9112","0",TRUE
"4120","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:16:00","TRUE","9112","0",TRUE
"4121","RT @AndyHGarland: Hey Vancouverfriends! If youre looking to grab some fresh books to read during Quarantimes without giving money to Amazo","1","2020-05-03 10:15:41","TRUE","41","0",TRUE
"4122","Deliver-Pee Service. Disgusting. 
Amazon worker sacked after he's caught urinating on customer's fence  ","-1","2020-05-03 10:15:11","FALSE","0","1",FALSE
"4123","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:14:05","TRUE","9112","0",TRUE
"4124","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:13:54","TRUE","9112","0",TRUE
"4125","Amazon Flipkart Non-essential delivery begins tomorrow
The latest guidelines from the ministry of Home Affairs  ","0","2020-05-03 10:13:40","FALSE","0","3",FALSE
"4126","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:13:16","TRUE","9112","0",TRUE
"4127","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:12:11","TRUE","9112","0",TRUE
"4128","If you feel like helping people starving not just missing their amazon prime delivery on Sat pm check this out:  ","2","2020-05-03 10:11:18","FALSE","0","0",FALSE
"4129","@funjabigooner Youre an Amazon delivery guy in the modern world.","1","2020-05-03 10:10:27","FALSE","0","0",FALSE
"4130","bargain ben: Bonds Women's Cotton Blend Stretchy Chesty Singlet Black or White $9 + Delivery ($0 with Prime/ $39 Sp  ","1","2020-05-03 10:10:05","FALSE","0","0",FALSE
"4131","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:09:01","TRUE","9112","0",TRUE
"4132","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:08:48","TRUE","16","0",TRUE
"4133","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:08:26","TRUE","9112","0",TRUE
"4134","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:07:49","TRUE","9112","0",TRUE
"4135","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:07:34","TRUE","9112","0",TRUE
"4136","@CllrEbel @BrightonStPauli Cheers, found them on Amazon once but delivery was ridiculous. Will need to order them t  ","-1","2020-05-03 10:07:27","FALSE","0","0",FALSE
"4137","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:07:12","TRUE","9112","0",TRUE
"4138","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:06:29","TRUE","16","0",TRUE
"4139","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:06:02","TRUE","9112","0",TRUE
"4140","RT @MemesAndVids: No one: 

Amazon Prime Delivery Drivers:
  ","0","2020-05-03 10:05:54","TRUE","52","0",TRUE
